ProblemType:	CARP
NumberNodes:	10832
NumberEdges:	11835
DepotNodeNumber:	7612
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
START
0	0	0	1	77	0	0
1	2	2	3	39	162	1
2	3	1	4	22	0	0
3	4	5	6	81	162	1
4	5	7	5	8	0	0
5	7	9	10	55	0	0
6	11	11	12	44	0	0
7	12	13	14	95	0	0
8	13	14	15	42	0	0
9	16	13	17	17	0	0
10	17	17	18	27	204	1
11	18	19	20	13	0	0
12	19	21	22	223	0	0
13	20	21	23	457	374	3
14	21	23	24	515	162	1
15	22	25	26	1567	502	2
16	24	27	28	325	323	2
17	26	28	29	225	0	0
18	32	33	34	593	0	0
19	35	35	36	533	162	1
20	38	38	39	28	162	1
21	39	39	40	107	281	2
22	40	41	42	418	689	4
23	41	42	43	106	808	5
24	43	44	45	64	162	1
25	46	46	47	296	0	0
26	48	48	49	595	0	0
27	49	48	46	13	0	0
28	51	50	51	266	162	1
29	52	46	52	424	0	0
30	53	53	54	202	0	0
31	56	55	56	31	323	2
32	62	57	58	67	689	4
33	63	58	59	14	162	1
34	65	60	61	31	204	1
35	66	61	62	15	0	0
36	67	63	64	291	3781	28
37	68	64	65	63	884	4
38	69	66	67	284	0	0
39	78	68	69	293	162	1
40	80	70	71	127	94	1
41	81	72	73	255	119	1
42	82	73	74	497	442	3
43	83	71	75	159	0	0
44	85	76	77	631	0	0
45	86	78	79	25	0	0
46	87	79	80	51	340	1
47	92	81	82	55	0	0
48	93	81	83	130	0	0
49	94	84	83	18	0	0
50	95	85	86	142	0	0
51	96	84	85	12	0	0
52	97	87	88	133	0	0
53	98	88	89	172	485	3
54	99	90	91	38	323	2
55	100	92	93	299	340	1
56	101	94	92	224	0	0
57	103	95	94	101	0	0
58	107	96	97	34	850	4
59	108	98	99	44	323	2
60	109	100	98	87	485	3
61	111	101	102	68	969	6
62	112	103	104	65	3111	19
63	113	105	106	126	1496	9
64	114	107	108	105	1455	8
65	115	109	110	44	969	6
66	116	111	112	41	485	3
67	117	113	109	39	527	3
68	118	114	115	140	935	5
69	119	116	117	91	485	3
70	120	118	119	51	570	3
71	121	120	121	37	689	4
72	123	122	123	16	0	0
73	126	124	125	31	162	1
74	135	126	127	114	323	2
75	138	128	129	20	0	0
76	139	130	131	59	680	1
77	140	132	133	104	1377	8
78	149	134	135	11	162	1
79	150	135	136	103	1292	8
80	151	137	138	1363	0	0
81	152	139	140	368	204	1
82	153	141	142	198	119	1
83	155	143	144	185	162	1
84	159	145	146	242	162	1
85	160	146	147	108	0	0
86	161	147	148	164	0	0
87	162	149	147	79	162	1
88	163	150	151	81	944	6
89	164	152	153	38	689	4
90	165	154	155	37	323	2
91	166	155	156	15	0	0
92	170	157	158	40	485	3
93	171	158	159	39	1267	8
94	172	160	161	88	1131	7
95	173	161	162	14	162	1
96	178	163	164	12	162	1
97	179	165	166	12	188	1
98	180	166	167	55	936	5
99	181	168	169	39	485	3
100	183	171	170	16	0	0
101	184	172	173	35	485	3
102	185	174	175	38	646	4
103	186	174	176	20	2907	18
104	187	177	178	33	162	1
105	188	179	180	661	0	0
106	189	181	182	112	323	2
107	190	183	184	615	459	3
108	191	185	186	71	0	0
109	192	186	187	79	621	4
110	193	188	189	74	808	5
111	194	190	191	301	366	2
112	195	192	193	28	162	1
113	196	194	195	81	646	4
114	197	195	196	44	323	2
115	198	196	197	15	0	0
116	199	198	199	102	1054	6
117	200	199	76	48	162	1
118	201	200	201	132	0	0
119	202	202	169	57	0	0
120	203	169	203	142	808	5
121	204	202	204	25	0	0
122	205	205	173	78	485	3
123	206	173	206	21	162	1
124	207	207	178	13	0	0
125	208	178	205	141	1318	9
126	209	208	209	156	485	3
127	210	210	211	185	162	1
128	211	211	208	149	0	0
129	212	212	213	61	323	2
130	213	214	215	22	281	2
131	214	215	216	91	1165	4
132	215	217	218	424	0	0
133	216	219	220	403	340	1
134	217	221	222	56	969	6
135	218	222	223	4	0	0
136	219	224	225	31	527	3
137	220	224	226	42	808	5
138	221	227	228	56	1335	8
139	222	227	229	33	485	3
140	224	231	232	18	0	0
141	225	233	234	64	0	0
142	226	235	236	28	646	4
143	227	235	237	33	255	2
144	228	238	239	72	162	1
145	229	240	241	198	1981	12
146	230	241	242	187	0	0
147	231	243	244	260	0	0
148	232	244	245	209	0	0
149	233	246	247	13	0	0
150	234	246	248	110	323	2
151	235	249	250	77	323	2
152	236	250	251	85	808	5
153	237	252	249	19	0	0
154	241	167	253	21	374	2
155	242	254	255	16	0	0
156	244	256	257	50	731	3
157	245	258	259	4	0	0
158	246	260	261	86	689	4
159	247	260	201	14	0	0
160	248	262	263	91	646	4
161	249	264	265	91	119	1
162	250	266	267	14	94	1
163	251	267	268	68	162	1
164	252	269	266	52	323	2
165	253	270	271	15	0	0
166	254	272	273	94	0	0
167	255	274	275	76	1012	6
168	256	275	276	73	646	4
169	257	275	277	15	1709	11
170	258	278	279	83	1182	4
171	259	278	280	24	527	3
172	260	281	282	17	323	2
173	262	283	284	194	204	1
174	263	285	286	11	0	0
175	264	286	287	75	647	3
176	265	287	288	76	204	1
177	266	288	289	16	0	0
178	267	290	287	65	969	6
179	268	291	292	48	0	0
180	269	292	293	59	442	3
181	270	293	294	57	323	2
182	271	289	295	71	604	4
183	272	288	296	80	1012	6
184	274	298	299	461	0	0
185	275	298	300	389	0	0
186	276	301	302	989	0	0
187	277	301	303	539	162	1
188	279	304	305	105	986	5
189	280	304	306	11	0	0
190	281	307	308	34	527	3
191	282	309	310	39	162	1
192	284	311	312	398	0	0
193	285	313	314	280	162	1
194	286	315	306	86	647	3
195	287	306	314	161	808	5
196	288	316	317	132	986	5
197	289	309	307	89	969	6
198	290	307	318	58	527	3
199	292	319	320	100	578	4
200	293	321	322	118	324	1
201	294	323	324	45	442	3
202	295	324	325	89	0	0
203	296	326	327	51	647	3
204	297	327	328	83	366	2
205	298	329	330	464	0	0
206	299	327	331	119	969	6
207	301	332	333	399	340	1
208	305	334	335	11	0	0
209	306	336	337	440	162	1
210	307	338	339	339	162	1
211	308	337	338	186	0	0
212	309	340	341	171	0	0
213	310	342	343	403	485	3
214	311	343	344	774	621	4
215	313	345	346	67	162	1
216	314	347	348	464	0	0
217	316	349	350	19	162	1
218	317	351	352	28	255	2
219	319	353	354	80	850	5
220	320	354	355	27	204	1
221	321	356	357	49	119	1
222	322	358	359	42	162	1
223	323	359	360	112	1513	8
224	324	361	362	21	162	1
225	325	362	363	55	485	3
226	326	364	365	28	0	0
227	329	367	368	72	1275	5
228	330	369	370	751	0	0
229	331	371	322	8	0	0
230	332	372	373	298	0	0
231	333	374	375	145	255	2
232	334	376	377	426	162	1
233	335	378	379	461	162	1
234	336	380	381	76	0	0
235	341	382	383	49	485	3
236	342	384	385	86	1012	6
237	343	386	387	83	808	5
238	345	388	389	61	485	3
239	346	390	391	90	366	2
240	349	392	393	66	162	1
241	350	394	395	49	323	2
242	353	396	397	54	689	4
243	354	398	399	90	1293	7
244	355	400	401	48	969	6
245	356	402	403	93	646	4
246	357	404	405	596	0	0
247	358	406	407	1023	94	1
248	359	408	409	67	689	4
249	360	410	411	16	0	0
250	361	412	334	1108	323	2
251	362	413	414	89	1335	8
252	363	415	413	76	850	5
253	364	416	417	66	689	4
254	365	418	419	73	281	2
255	366	420	421	117	1581	9
256	367	422	405	706	162	1
257	368	344	423	105	187	2
258	369	424	425	361	162	1
259	370	426	427	226	94	1
260	371	428	429	198	323	2
261	372	430	431	209	0	0
262	374	432	433	414	485	3
263	375	410	412	185	0	0
264	376	434	435	91	162	1
265	378	346	433	211	0	0
266	379	433	436	122	0	0
267	381	410	402	77	646	4
268	382	409	333	111	808	5
269	383	429	424	137	0	0
270	385	426	430	102	0	0
271	386	430	406	351	162	1
272	387	437	435	122	485	3
273	388	421	434	8	0	0
274	389	434	342	147	808	5
275	390	435	342	164	1054	6
276	391	437	438	441	646	4
277	393	439	440	831	0	0
278	394	439	441	1028	323	2
279	395	442	443	398	340	1
280	396	444	430	309	162	1
281	397	445	446	119	646	4
282	398	447	445	54	689	4
283	402	448	449	182	162	1
284	404	440	450	236	0	0
285	405	340	451	140	162	1
286	406	339	452	78	94	1
287	407	341	453	119	162	1
288	408	339	454	113	0	0
289	409	454	455	104	162	1
290	410	338	456	131	0	0
291	412	457	458	160	162	1
292	413	457	459	163	0	0
293	414	459	460	506	0	0
294	415	431	461	214	0	0
295	416	462	431	161	408	1
296	417	463	464	114	162	1
297	418	336	465	106	0	0
298	419	466	404	172	0	0
299	420	466	467	40	0	0
300	421	406	468	204	0	0
301	422	468	444	157	0	0
302	423	469	468	108	94	1
303	424	432	470	123	323	2
304	425	421	471	288	485	3
305	426	471	336	492	0	0
306	427	472	471	78	162	1
307	428	343	473	68	204	1
308	431	423	466	185	162	1
309	432	423	474	92	162	1
310	433	405	475	155	162	1
311	434	475	476	294	323	2
312	435	475	477	838	808	5
313	436	477	478	536	485	3
314	437	477	479	42	0	0
315	438	443	332	83	0	0
316	439	480	481	38	0	0
317	440	481	482	38	0	0
318	441	482	483	58	204	1
319	442	484	485	15	366	2
320	443	486	487	64	901	6
321	444	487	328	2	0	0
322	445	488	489	32	0	0
323	446	489	490	68	434	2
324	447	294	491	22	323	2
325	448	492	493	70	162	1
326	449	485	494	33	808	5
327	450	495	496	30	1292	8
328	457	497	498	79	944	5
329	458	499	500	27	485	3
330	459	501	502	259	94	1
331	460	503	504	126	204	1
332	461	505	506	13	162	1
333	462	507	508	60	646	4
334	463	507	509	7	0	0
335	464	509	510	53	646	4
336	465	509	511	38	0	0
337	466	512	507	74	366	2
338	467	512	513	100	1267	8
339	469	514	515	38	0	0
340	470	515	516	122	0	0
341	471	516	517	227	0	0
342	472	517	518	199	0	0
343	473	518	519	400	162	1
344	474	520	521	296	0	0
345	475	522	523	84	162	1
346	476	524	523	133	808	5
347	477	525	526	365	0	0
348	479	527	528	53	663	3
349	480	529	530	86	0	0
350	481	531	532	198	0	0
351	483	533	532	165	0	0
352	485	534	535	339	0	0
353	486	397	536	44	459	3
354	487	537	538	80	1131	7
355	488	539	540	8	0	0
356	489	541	542	25	485	3
357	490	540	541	74	1224	8
358	492	544	545	66	0	0
359	496	546	547	50	1582	7
360	497	548	549	12	323	2
