ProblemType:	CARP
NumberNodes:	3462
NumberEdges:	3809
DepotNodeNumber:	154
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
START
0	554	0	1	121	1386	9
1	557	2	3	135	1377	8
2	558	3	4	183	2193	14
3	559	3	0	96	502	2
4	560	0	5	107	1292	8
5	570	2	6	108	485	3
6	1611	7	8	333	0	0
7	1859	7	9	148	1310	1
8	4059	10	11	98	94	1
9	4061	12	13	632	162	1
10	4062	14	2	527	1871	8
11	4063	11	15	16	162	1
12	4064	15	12	36	0	0
13	4065	12	14	18	0	0
14	4066	14	11	28	0	0
15	10854	16	17	14	204	1
16	10855	18	19	14	0	0
17	10859	20	21	309	0	0
18	10860	22	23	37	0	0
19	10861	23	24	40	0	0
20	10863	25	26	260	2057	10
21	10864	26	27	97	162	1
22	10867	28	29	21	323	2
23	10868	29	30	39	0	0
24	10869	31	32	43	570	2
25	10870	33	32	12	0	0
26	10871	32	34	46	162	1
27	10876	35	36	68	0	0
28	10877	36	37	69	646	4
29	10880	38	39	68	850	5
30	10881	40	41	45	969	6
31	10884	42	43	97	2593	9
32	10885	44	45	31	323	2
33	10886	45	46	4	162	1
34	10887	47	48	98	1122	1
35	10889	48	49	56	663	3
36	10903	52	53	368	442	3
37	10905	54	55	300	808	5
38	10906	56	57	110	0	0
39	10907	58	59	101	10536	12
40	10908	58	60	93	0	0
41	10909	61	62	94	944	5
42	10910	62	63	13	0	0
43	10911	64	65	30	204	1
44	10912	65	66	63	162	1
45	10913	67	68	178	0	0
46	10915	69	70	9	0	0
47	10916	69	71	38	502	2
48	10917	72	73	120	119	1
49	10918	74	75	428	162	1
50	10919	76	77	428	162	1
51	10920	78	79	164	162	1
52	10921	80	81	151	204	1
53	10923	82	83	164	366	2
54	10924	84	85	96	162	1
55	10925	86	87	231	119	1
56	10926	88	89	70	366	2
57	10927	90	91	169	162	1
58	10928	92	93	430	162	1
59	10929	94	95	76	94	1
60	10930	96	97	426	162	1
61	10931	98	99	244	162	1
62	10935	100	101	70	162	1
63	10936	102	103	317	162	1
64	10937	104	105	224	162	1
65	10938	106	107	146	162	1
66	10939	108	109	100	162	1
67	10940	110	111	185	162	1
68	10941	112	113	109	204	1
69	10944	114	115	677	204	1
70	10945	116	117	301	162	1
71	10946	118	119	167	162	1
72	10947	120	121	163	162	1
73	10948	122	123	176	281	2
74	10949	124	125	495	162	1
75	10950	126	127	154	323	2
76	10951	128	129	276	162	1
77	10953	130	131	132	0	0
78	10954	132	133	118	204	1
79	10955	134	135	199	162	1
80	10957	136	137	261	162	1
81	10958	138	139	258	162	1
82	10959	140	141	310	162	1
83	10960	142	143	247	162	1
84	10961	144	145	144	162	1
85	10962	146	147	184	162	1
86	10964	148	149	178	323	2
87	10965	150	151	194	204	1
88	10966	152	153	197	323	2
89	10967	154	155	362	340	1
90	10968	156	157	139	162	1
91	10969	158	159	216	162	1
92	10970	160	161	41	162	1
93	10971	162	163	146	0	0
94	10972	164	165	83	162	1
95	10973	166	167	558	298	2
96	10974	168	169	335	162	1
97	10975	170	171	769	323	2
98	10976	172	173	722	324	2
99	10977	174	175	255	485	3
100	10979	176	177	81	204	1
101	10980	178	179	352	204	1
102	10981	57	180	107	162	1
103	10984	181	145	112	162	1
104	10986	182	183	157	187	2
105	10989	186	187	250	0	0
106	10990	187	188	341	162	1
107	10991	189	124	5	0	0
108	10992	124	190	443	162	1
109	10993	191	172	17	0	0
110	10994	172	164	160	162	1
111	10997	192	193	5	0	0
112	10998	193	194	123	204	1
113	10999	156	195	85	162	1
114	11000	196	163	1144	0	0
115	11001	197	198	5	0	0
116	11002	198	199	78	486	2
117	11003	200	201	33	162	1
118	11005	202	203	31	0	0
119	11006	203	204	99	1794	5
120	11007	205	206	130	1777	9
121	11008	206	207	268	3232	19
122	11009	208	209	140	1054	6
123	11010	209	210	61	646	4
124	11011	211	212	23	1132	6
125	11012	210	211	144	1335	8
126	11015	53	213	271	1360	2
127	11016	213	52	113	647	3
128	11018	214	215	162	6054	13
129	11023	216	217	135	612	3
130	11024	217	218	4	162	1
131	11025	219	220	35	2244	2
132	11026	221	222	50	808	5
133	11027	222	223	22	162	1
134	11028	223	224	30	510	4
135	11030	225	226	51	0	0
136	11031	225	227	65	366	2
137	11034	228	229	149	323	2
138	11035	230	231	224	7032	12
139	11036	231	232	37	0	0
140	11037	233	234	41	366	2
141	11038	234	235	14	0	0
142	11039	236	237	36	0	0
143	11040	237	238	71	162	1
144	11041	16	239	4	0	0
145	11042	239	64	111	1462	8
146	11045	41	240	27	578	4
147	11046	240	71	16	323	2
148	11049	241	242	3	0	0
149	11050	242	19	77	978	4
150	11053	243	244	129	935	5
151	11056	245	246	98	0	0
152	11058	247	248	8	0	0
153	11060	249	250	61	0	0
154	11062	251	252	26	485	3
155	11063	253	254	38	94	1
156	11064	255	64	49	0	0
157	11066	16	256	22	366	2
158	11068	257	258	30	570	3
159	11069	259	260	28	323	2
160	11070	261	262	112	340	1
161	11072	263	264	19	162	1
162	11073	265	266	42	2620	1
163	11074	267	268	12	680	1
164	11075	269	270	69	663	3
165	11076	271	272	137	4488	4
166	11079	273	274	46	816	4
167	11080	275	276	23	162	1
168	11081	277	278	73	893	5
169	11082	279	280	28	323	2
170	11084	281	282	120	16662	11
171	11085	283	284	47	2244	2
172	11086	285	286	36	162	1
173	11087	287	288	16	689	4
174	11088	289	290	23	119	1
175	11089	291	292	20	408	1
176	11090	293	294	71	1531	8
177	11091	295	296	30	323	2
178	11095	299	300	82	1972	5
179	11098	301	302	232	1658	10
180	11099	247	303	38	723	2
181	11100	304	305	127	3128	7
182	11101	306	307	100	204	1
183	11104	308	309	21	366	2
184	11105	18	255	28	204	1
185	11107	310	311	17	0	0
186	11108	311	312	62	1505	10
187	11109	313	314	122	0	0
188	11112	315	314	154	162	1
189	11115	21	316	151	0	0
190	11119	317	318	90	1054	6
191	11121	308	319	4	0	0
192	11122	319	66	108	1071	5
193	11123	317	316	130	0	0
194	11127	320	321	23	0	0
195	11128	321	322	41	162	1
196	11129	323	324	90	1097	6
197	11130	324	325	25	485	3
198	11131	326	327	18	0	0
199	11132	328	329	38	162	1
200	11133	330	331	16	323	2
201	11134	332	333	342	323	2
202	11135	333	334	843	0	0
203	11136	334	335	3	0	0
204	11137	335	336	633	0	0
205	11138	327	337	33	689	4
206	11139	338	339	55	162	1
207	11140	340	341	33	162	1
208	11141	342	343	442	162	1
209	11142	344	345	188	561	1
210	11143	346	347	113	2244	4
211	11144	348	349	278	0	0
212	11147	350	351	51	162	1
213	11149	352	353	159	162	1
214	11150	324	354	75	544	2
215	11151	323	355	52	646	4
216	11152	356	357	22	162	1
217	11153	358	359	40	255	2
218	11155	360	361	145	366	2
219	11156	361	141	230	162	1
220	11157	362	363	72	8541	9
221	11160	364	365	209	204	1
222	11161	365	366	102	0	0
223	11162	365	367	37	0	0
224	11163	367	368	103	0	0
225	11164	368	364	72	0	0
226	11165	368	369	13	0	0
227	11166	369	370	60	0	0
228	11167	371	372	130	162	1
229	11168	373	374	42	0	0
230	11170	339	375	422	0	0
231	11172	376	195	17	0	0
232	11173	337	377	20	0	0
233	11175	377	378	29	323	2
234	11176	378	379	7	162	1
235	11177	27	380	81	162	1
236	11179	382	383	38	0	0
237	11180	381	384	38	0	0
238	11182	385	386	17	162	1
239	11183	385	387	22	162	1
240	11184	387	388	18	0	0
241	11188	389	321	92	323	2
242	11189	390	391	124	340	1
243	11192	392	393	71	323	2
244	11193	394	392	38	0	0
245	11194	392	395	36	527	3
246	11195	383	396	103	281	2
247	11196	397	398	52	323	2
248	11200	390	399	47	0	0
249	11201	400	398	81	0	0
250	11202	398	401	33	0	0
251	11203	402	403	188	0	0
252	11204	402	404	21	1964	3
253	11205	405	83	209	808	5
254	11206	406	407	56	162	1
255	11208	383	381	8	0	0
256	11210	408	409	11	0	0
257	11211	410	373	108	0	0
258	11212	411	412	112	119	1
259	11213	33	413	71	970	6
260	11215	414	415	82	0	0
261	11216	416	417	38	646	4
262	11217	418	419	90	1132	6
263	11218	420	127	115	162	1
264	11219	127	421	170	0	0
265	11220	422	423	108	1335	8
266	11221	423	424	34	162	1
267	11222	425	426	25	323	2
268	11223	427	428	46	323	2
269	11224	429	430	35	94	1
270	11225	430	431	15	94	1
271	11226	432	433	231	485	3
272	11227	434	435	134	162	1
273	11228	435	436	277	162	1
274	11229	437	438	231	324	2
275	11230	438	439	139	0	0
276	11231	440	441	31	1012	6
277	11232	441	442	27	204	1
278	11233	443	441	66	646	4
279	11234	444	445	28	162	1
280	11235	446	447	106	162	1
281	11236	448	449	36	94	1
282	11237	450	451	147	2924	6
283	11240	452	453	46	1310	1
284	11241	454	424	33	323	2
285	11242	426	455	6	0	0
286	11243	455	456	37	366	2
287	11244	457	458	55	162	1
288	11245	459	460	79	162	1
289	11246	460	461	13	0	0
290	11247	461	462	45	502	2
291	11249	463	464	37	323	2
292	11250	465	466	13	204	1
293	11251	466	467	14	527	3
294	11252	407	397	19	162	1
295	11254	468	469	65	162	1
296	11255	470	471	114	323	2
297	11257	472	473	38	324	1
298	11259	474	475	4	0	0
299	11260	476	477	68	162	1
300	11261	478	479	28	323	2
301	11262	480	481	59	2620	1
302	11264	482	483	349	162	1
303	11265	484	485	19	340	1
304	11266	486	28	77	204	1
305	11267	267	265	176	10007	5
306	11268	265	487	63	2620	1
307	11269	487	229	43	0	0
308	11276	488	489	157	162	1
309	11277	469	490	173	0	0
310	11278	491	403	121	162	1
311	11280	492	493	1331	0	0
312	11282	494	495	35	0	0
313	11284	495	496	31	162	1
314	11285	328	497	77	323	2
315	11288	389	498	149	0	0
316	11289	499	500	60	485	3
317	11290	501	502	349	0	0
318	11291	503	504	61	808	5
319	11295	334	505	843	0	0
320	11296	506	507	182	162	1
321	11298	475	508	69	808	5
322	11299	509	510	4	0	0
323	11300	510	511	24	485	3
324	11301	512	513	467	0	0
325	11303	514	515	328	162	1
326	11304	515	516	5	0	0
327	11305	517	518	5	0	0
328	11306	518	519	112	1675	9
329	11307	520	517	20	0	0
330	11311	521	522	59	0	0
331	11313	523	524	20	366	2
332	11314	524	525	36	485	3
333	11325	528	529	46	8488	12
334	11332	530	531	7	0	0
335	11333	531	532	98	1335	8
336	11336	533	534	78	1828	4
337	11337	534	535	99	1012	6
338	11338	536	537	86	11382	6
339	11339	538	539	151	1819	11
340	11340	539	535	3	0	0
341	11341	540	541	192	2644	15
342	11342	541	542	4	0	0
343	11344	543	544	38	527	3
344	11345	544	545	5	0	0
345	11346	546	547	41	842	3
346	11347	548	549	53	162	1
347	11350	505	550	188	0	0
348	11352	551	552	77	485	3
349	11353	553	513	1180	0	0
350	11354	554	555	403	162	1
351	11356	373	342	313	0	0
352	11357	556	557	204	0	0
353	11358	558	559	209	162	1
354	11359	560	371	136	162	1
355	11360	421	425	252	527	3
356	11361	454	456	80	850	5
357	11362	561	562	267	324	2
358	11363	563	564	167	1938	12
359	11364	565	566	161	893	5
360	11367	567	568	148	646	4
361	11372	569	570	130	1292	8
362	11373	570	533	6	0	0
363	11374	571	572	50	809	4
364	11375	572	538	30	323	2
365	11377	538	573	76	884	5
366	11378	573	540	8	0	0
367	11379	540	574	12	0	0
368	11380	575	576	72	0	0
369	11387	577	578	4	0	0
370	11388	578	579	242	4260	19
371	11390	580	581	60	323	2
372	11391	581	226	26	162	1
373	11392	582	583	80	0	0
374	11393	584	585	6	0	0
375	11394	586	587	4	0	0
376	11395	587	588	44	731	4
377	11400	589	590	14	0	0
378	11401	591	592	537	0	0
379	11402	593	594	118	162	1
380	11403	595	147	171	486	2
381	11404	401	72	164	204	1
382	11405	335	333	1341	0	0
383	11408	596	597	61	1309	2
384	11412	485	598	80	0	0
385	11413	599	600	60	1173	7
386	11414	599	601	44	986	5
387	11415	130	602	62	162	1
388	11416	603	604	41	162	1
389	11417	605	606	120	0	0
