ProblemType:	CARP
NumberNodes:	11636
NumberEdges:	12671
DepotNodeNumber:	8110
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
START
0	0	0	1	77	0	0
1	2	2	3	39	162	1
2	3	1	4	22	0	0
3	4	5	6	81	162	1
4	5	7	5	8	0	0
5	7	9	10	55	0	0
6	10	11	12	67	0	0
7	11	12	13	44	0	0
8	12	14	15	95	0	0
9	13	15	16	42	0	0
10	14	17	18	141	0	0
11	16	14	19	17	0	0
12	17	19	20	27	204	1
13	18	21	22	13	0	0
14	19	23	24	223	0	0
15	20	23	25	457	374	3
16	21	25	26	515	1684	4
17	22	27	28	1567	502	2
18	24	29	30	325	323	2
19	26	30	31	225	0	0
20	27	32	33	35	0	0
21	32	37	38	593	0	0
22	35	39	40	533	162	1
23	38	42	43	28	162	1
24	39	43	44	107	281	2
25	40	45	46	418	689	4
26	41	46	47	106	808	5
27	43	48	49	64	162	1
28	46	50	51	296	0	0
29	48	52	53	595	0	0
30	49	52	50	13	0	0
31	51	54	55	266	162	1
32	52	50	56	424	0	0
33	53	57	58	202	0	0
34	56	59	60	31	323	2
35	57	61	62	30	0	0
36	62	63	64	67	689	4
37	63	64	65	14	162	1
38	64	66	67	110	1122	1
39	65	68	69	31	204	1
40	66	69	70	15	0	0
41	67	71	72	291	12037	45
42	68	72	73	63	2006	5
43	69	74	75	284	0	0
44	71	76	77	24	0	0
45	76	78	79	142	2618	2
46	78	80	81	293	162	1
47	79	81	82	117	162	1
48	80	83	84	127	94	1
49	81	85	86	255	119	1
50	82	86	87	497	442	3
51	83	84	88	159	0	0
52	85	89	90	631	0	0
53	86	91	92	25	0	0
54	87	92	93	51	340	1
55	88	94	95	7	0	0
56	92	96	97	55	0	0
57	93	96	98	130	0	0
58	94	99	98	18	0	0
59	95	100	101	142	0	0
60	96	99	100	12	0	0
61	97	102	103	133	0	0
62	98	103	104	172	485	3
63	99	105	106	38	485	3
64	100	107	108	299	340	1
65	101	109	107	224	0	0
66	103	110	109	101	0	0
67	105	111	112	166	8092	6
68	107	113	114	34	850	4
69	108	115	116	44	323	2
70	109	117	115	87	485	3
71	111	118	119	68	969	6
72	112	120	121	65	3111	19
73	113	122	123	126	1496	9
74	114	124	125	105	1455	8
75	115	126	127	44	969	6
76	116	128	129	41	485	3
77	117	130	126	39	527	3
78	118	131	132	140	935	5
79	119	133	134	91	485	3
80	120	135	136	51	570	3
81	121	137	138	37	689	4
82	122	139	140	25	2244	2
83	123	141	142	16	0	0
84	126	143	144	31	162	1
85	127	145	146	38	5610	5
86	132	147	148	23	0	0
87	135	151	152	114	323	2
88	138	153	154	20	0	0
89	139	155	156	59	680	1
90	140	157	158	104	1377	8
91	141	159	160	36	0	0
92	144	160	161	28	6732	6
93	146	162	163	126	12344	5
94	147	163	164	61	0	0
95	149	165	166	11	570	3
96	150	166	167	103	1853	9
97	151	168	169	1363	0	0
98	152	170	171	368	204	1
99	153	172	173	198	119	1
100	155	174	175	185	162	1
101	158	176	177	664	81	1
102	159	178	179	242	162	1
103	160	179	180	108	0	0
104	161	180	181	164	0	0
105	162	182	180	79	162	1
106	163	183	184	81	1599	7
107	164	185	186	38	689	4
108	165	187	188	37	323	2
109	166	188	189	15	0	0
110	168	190	191	129	1360	2
111	169	191	192	47	0	0
112	170	193	194	40	485	3
113	171	194	195	39	1267	8
114	172	196	197	88	1131	7
115	173	197	198	14	162	1
116	178	199	200	12	162	1
117	179	201	202	12	376	2
118	180	202	203	55	936	5
119	181	204	205	39	485	3
120	183	207	206	16	0	0
121	184	208	209	35	485	3
122	185	210	211	38	646	4
123	186	210	212	20	2907	18
124	187	213	214	33	162	1
125	188	215	216	661	0	0
126	189	217	218	112	323	2
127	190	219	220	615	459	3
128	191	221	222	71	0	0
129	192	222	223	79	1931	5
130	193	224	225	74	808	5
131	194	226	227	301	366	2
132	195	228	229	28	162	1
133	196	230	231	81	646	4
134	197	231	232	44	323	2
135	198	232	233	15	0	0
136	199	234	235	102	1054	6
137	200	235	89	48	162	1
138	201	236	237	132	0	0
139	202	238	205	57	0	0
140	203	205	239	142	808	5
141	204	238	240	25	0	0
142	205	241	209	78	485	3
143	206	209	242	21	162	1
144	207	243	214	13	0	0
145	208	214	241	141	1318	9
146	209	244	245	156	485	3
147	210	246	247	185	162	1
148	211	247	244	149	0	0
149	212	248	249	61	323	2
150	213	250	251	22	281	2
151	214	251	252	91	1165	4
152	215	253	254	424	0	0
153	216	255	256	403	4268	4
154	217	257	258	56	969	6
155	218	258	259	4	0	0
156	219	260	261	31	527	3
157	220	260	262	42	808	5
158	221	263	264	56	1335	8
159	222	263	265	33	485	3
160	223	266	267	84	0	0
161	224	268	269	18	0	0
162	225	270	271	64	0	0
163	226	272	273	28	646	4
164	227	272	274	33	255	2
165	228	275	276	72	162	1
166	229	277	278	198	1981	12
167	230	278	279	187	0	0
168	231	280	281	260	3298	3
169	232	281	282	209	0	0
170	233	283	284	13	0	0
171	234	283	285	110	323	2
172	235	286	287	77	2941	4
173	236	287	288	85	808	5
174	237	289	286	19	0	0
175	238	290	289	61	1310	1
176	239	291	290	39	2618	2
177	240	291	292	69	1310	1
178	241	203	293	21	374	2
179	242	294	295	16	188	1
180	244	296	297	50	731	3
181	245	298	299	4	0	0
182	246	300	301	86	689	4
183	247	300	237	14	0	0
184	248	302	303	91	646	4
185	249	304	305	91	119	1
186	250	306	307	14	94	1
187	251	307	308	68	162	1
188	252	309	306	52	323	2
189	253	310	311	15	0	0
190	254	312	313	94	0	0
191	255	314	315	76	1012	6
192	256	315	316	73	646	4
193	257	315	317	15	1709	11
194	258	318	319	83	1182	4
195	259	318	320	24	527	3
196	260	321	322	17	323	2
197	261	321	323	26	2244	2
198	262	324	325	194	204	1
199	263	326	327	11	0	0
200	264	327	328	75	647	3
201	265	328	329	76	204	1
202	266	329	330	16	0	0
203	267	331	328	65	969	6
204	268	332	333	48	0	0
205	269	333	334	59	442	3
206	270	334	335	57	323	2
207	271	330	336	71	604	4
208	272	329	337	80	1012	6
209	273	338	339	55	0	0
210	274	340	341	461	0	0
211	275	340	342	389	0	0
212	276	343	344	989	0	0
213	277	343	345	539	162	1
214	279	346	347	105	986	5
215	280	346	348	11	0	0
216	281	349	350	34	527	3
217	282	351	352	39	162	1
218	284	353	354	398	0	0
219	285	355	356	280	162	1
220	286	357	348	86	647	3
221	287	348	356	161	808	5
222	288	358	359	132	986	5
223	289	351	349	89	969	6
224	290	349	360	58	527	3
225	292	361	362	100	578	4
226	293	363	364	118	324	1
227	294	365	366	45	442	3
228	295	366	367	26	0	0
229	296	368	369	51	647	3
230	297	369	370	83	366	2
231	298	371	372	464	0	0
232	299	369	373	119	969	6
233	301	374	375	399	340	1
234	303	376	377	153	81	1
235	305	378	379	11	0	0
236	306	380	381	440	162	1
237	307	382	383	339	162	1
238	308	381	382	186	0	0
239	309	384	385	171	0	0
240	310	386	387	403	485	3
241	311	387	388	774	702	5
242	313	389	390	67	162	1
243	314	391	392	464	0	0
244	316	393	394	19	162	1
245	317	395	396	28	255	2
246	319	397	398	80	850	5
247	320	398	399	27	204	1
248	321	400	401	49	119	1
249	322	402	403	42	162	1
250	323	403	404	112	1513	8
251	324	405	406	21	162	1
252	325	406	407	55	485	3
253	326	408	409	28	0	0
254	328	410	411	66	0	0
255	329	412	413	72	1275	5
256	330	414	415	751	0	0
257	331	416	364	8	0	0
258	332	417	418	298	0	0
259	333	419	420	145	255	2
260	334	421	422	426	162	1
261	335	423	424	461	162	1
262	336	425	426	76	0	0
263	341	427	428	49	485	3
264	342	429	430	86	1012	6
265	343	431	432	83	808	5
266	345	433	434	61	485	3
267	346	435	436	90	366	2
268	347	437	367	63	8016	7
269	349	438	439	66	162	1
270	350	440	441	49	323	2
271	351	441	442	57	0	0
272	353	443	444	54	689	4
273	354	445	446	90	1293	7
274	355	447	448	48	969	6
275	356	449	450	93	646	4
276	357	451	452	596	0	0
277	358	453	454	1023	94	1
278	359	455	456	67	689	4
279	360	457	458	16	0	0
280	361	459	378	1108	404	3
281	362	460	461	89	1335	8
282	363	462	460	76	850	5
283	364	463	464	66	689	4
284	365	465	466	73	281	2
285	366	467	468	117	1581	9
286	367	469	452	706	817	2
287	368	388	470	105	187	2
288	369	471	472	361	162	1
289	370	473	474	226	94	1
290	371	475	476	198	323	2
291	372	477	478	209	0	0
292	374	479	480	414	485	3
293	375	457	459	185	0	0
294	376	481	482	91	162	1
295	377	483	376	152	0	0
296	378	390	480	211	0	0
297	379	480	484	122	0	0
298	381	457	449	77	646	4
299	382	456	375	111	808	5
300	383	476	471	137	0	0
301	385	473	477	102	0	0
302	386	477	453	351	162	1
303	387	485	482	122	485	3
304	388	468	481	8	0	0
305	389	481	386	147	808	5
306	390	482	386	164	1054	6
307	391	485	483	441	646	4
308	393	486	487	831	0	0
309	394	486	488	1028	323	2
310	395	489	490	398	340	1
311	396	491	477	309	162	1
312	397	492	493	119	646	4
313	398	494	492	54	689	4
314	402	495	496	182	162	1
315	404	487	497	236	0	0
316	405	384	498	140	162	1
317	406	383	499	78	94	1
318	407	385	500	119	162	1
319	408	383	501	113	0	0
320	409	501	502	104	162	1
321	410	382	503	131	0	0
322	412	504	505	160	162	1
323	413	504	506	163	0	0
324	414	506	507	506	0	0
325	415	478	508	214	0	0
326	416	509	478	161	408	1
327	417	510	511	114	162	1
328	418	380	512	106	0	0
329	419	513	451	172	0	0
330	420	513	514	40	0	0
331	421	453	515	204	0	0
332	422	515	491	157	0	0
333	423	516	515	108	94	1
334	424	479	517	123	323	2
335	425	468	518	288	485	3
336	426	518	380	492	0	0
337	427	519	518	78	162	1
338	428	387	520	68	365	3
339	431	470	513	185	162	1
340	432	470	521	92	162	1
341	433	452	522	155	162	1
342	434	522	523	294	323	2
343	435	522	524	838	889	6
344	436	524	525	536	1165	5
345	437	524	526	42	0	0
346	438	490	374	83	0	0
347	439	527	528	38	0	0
348	440	528	529	38	0	0
349	441	529	530	58	204	1
350	442	531	532	15	366	2
351	443	533	534	64	901	6
352	444	534	370	2	0	0
353	445	535	536	32	0	0
354	446	536	537	68	434	2
355	447	335	538	22	323	2
356	448	539	540	70	162	1
357	449	532	541	33	808	5
358	450	542	543	30	1292	8
