ProblemType:	CARP
NumberNodes:	11405
NumberEdges:	12435
DepotNodeNumber:	8052
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
START
0	0	0	1	77	0	0
1	2	2	3	39	162	1
2	3	1	4	22	0	0
3	4	5	6	81	162	1
4	5	7	5	8	0	0
5	7	9	10	55	0	0
6	10	11	12	67	0	0
7	11	12	13	44	0	0
8	12	14	15	95	0	0
9	13	15	16	42	0	0
10	14	17	18	141	0	0
11	16	14	19	17	0	0
12	17	19	20	27	204	1
13	18	21	22	13	0	0
14	19	23	24	223	0	0
15	20	23	25	457	374	3
16	21	25	26	515	1684	4
17	22	27	28	1567	502	2
18	24	29	30	325	323	2
19	26	30	31	225	0	0
20	27	32	33	35	0	0
21	32	37	38	593	0	0
22	35	39	40	533	162	1
23	38	42	43	28	162	1
24	39	43	44	107	281	2
25	40	45	46	418	689	4
26	41	46	47	106	808	5
27	43	48	49	64	162	1
28	46	50	51	296	0	0
29	48	52	53	595	0	0
30	49	52	50	13	0	0
31	51	54	55	266	162	1
32	52	50	56	424	0	0
33	53	57	58	202	0	0
34	56	59	60	31	323	2
35	57	61	62	30	0	0
36	62	63	64	67	689	4
37	63	64	65	14	162	1
38	64	66	67	110	1122	1
39	65	68	69	31	204	1
40	66	69	70	15	0	0
41	67	71	72	291	12037	45
42	68	72	73	63	2006	5
43	69	74	75	284	0	0
44	71	76	77	24	0	0
45	76	78	79	142	2618	2
46	78	80	81	293	162	1
47	79	81	82	117	162	1
48	80	83	84	127	94	1
49	81	85	86	255	119	1
50	82	86	87	497	442	3
51	83	84	88	159	0	0
52	85	89	90	631	0	0
53	86	91	92	25	0	0
54	87	92	93	51	340	1
55	88	94	95	7	0	0
56	92	96	97	55	0	0
57	93	96	98	130	0	0
58	94	99	98	18	0	0
59	95	100	101	142	0	0
60	96	99	100	12	0	0
61	97	102	103	133	0	0
62	98	103	104	172	485	3
63	99	105	106	38	485	3
64	100	107	108	299	340	1
65	101	109	107	224	0	0
66	103	110	109	101	0	0
67	105	111	112	166	8092	6
68	107	113	114	34	850	4
69	108	115	116	44	323	2
70	109	117	115	87	485	3
71	111	118	119	68	969	6
72	112	120	121	65	3111	19
73	113	122	123	126	1496	9
74	114	124	125	105	1455	8
75	115	126	127	44	969	6
76	116	128	129	41	485	3
77	117	130	126	39	527	3
78	118	131	132	140	935	5
79	119	133	134	91	485	3
80	120	135	136	51	570	3
81	121	137	138	37	689	4
82	122	139	140	25	2244	2
83	123	141	142	16	0	0
84	126	143	144	31	162	1
85	127	145	146	38	5610	5
86	132	147	148	23	0	0
87	135	151	152	114	323	2
88	138	153	154	20	0	0
89	139	155	156	59	680	1
90	140	157	158	104	1377	8
91	141	159	160	36	0	0
92	144	160	161	28	6732	6
93	146	162	163	126	12344	5
94	147	163	164	61	0	0
95	149	165	166	11	570	3
96	150	166	167	103	1853	9
97	151	168	169	1363	0	0
98	152	170	171	368	204	1
99	153	172	173	198	119	1
100	155	174	175	185	162	1
101	159	176	177	242	162	1
102	160	177	178	108	0	0
103	161	178	179	164	0	0
104	162	180	178	79	162	1
105	163	181	182	81	1599	7
106	164	183	184	38	689	4
107	165	185	186	37	323	2
108	166	186	187	15	0	0
109	168	188	189	129	1360	2
110	169	189	190	47	0	0
111	170	191	192	40	485	3
112	171	192	193	39	1267	8
113	172	194	195	88	1131	7
114	173	195	196	14	162	1
115	178	197	198	12	162	1
116	179	199	200	12	376	2
117	180	200	201	55	936	5
118	181	202	203	39	485	3
119	183	205	204	16	0	0
120	184	206	207	35	485	3
121	185	208	209	38	646	4
122	186	208	210	20	2907	18
123	187	211	212	33	162	1
124	188	213	214	661	0	0
125	189	215	216	112	323	2
126	190	217	218	615	459	3
127	191	219	220	71	0	0
128	192	220	221	79	1931	5
129	193	222	223	74	808	5
130	194	224	225	301	366	2
131	195	226	227	28	162	1
132	196	228	229	81	646	4
133	197	229	230	44	323	2
134	198	230	231	15	0	0
135	199	232	233	102	1054	6
136	200	233	89	48	162	1
137	201	234	235	132	0	0
138	202	236	203	57	0	0
139	203	203	237	142	808	5
140	204	236	238	25	0	0
141	205	239	207	78	485	3
142	206	207	240	21	162	1
143	207	241	212	13	0	0
144	208	212	239	141	1318	9
145	209	242	243	156	485	3
146	210	244	245	185	162	1
147	211	245	242	149	0	0
148	212	246	247	61	323	2
149	213	248	249	22	281	2
150	214	249	250	91	1165	4
151	215	251	252	424	0	0
152	216	253	254	403	4268	4
153	217	255	256	56	969	6
154	218	256	257	4	0	0
155	219	258	259	31	527	3
156	220	258	260	42	808	5
157	221	261	262	56	1335	8
158	222	261	263	33	485	3
159	224	265	266	18	0	0
160	225	267	268	64	0	0
161	226	269	270	28	646	4
162	227	269	271	33	255	2
163	228	272	273	72	162	1
164	229	274	275	198	1981	12
165	230	275	276	187	0	0
166	231	277	278	260	3298	3
167	232	278	279	209	0	0
168	233	280	281	13	0	0
169	234	280	282	110	323	2
170	235	283	284	77	2941	4
171	236	284	285	85	808	5
172	237	286	283	19	0	0
173	238	287	286	61	1310	1
174	239	288	287	39	2618	2
175	240	288	289	69	1310	1
176	241	201	290	21	374	2
177	242	291	292	16	188	1
178	244	293	294	50	731	3
179	245	295	296	4	0	0
180	246	297	298	86	689	4
181	247	297	235	14	0	0
182	248	299	300	91	646	4
183	249	301	302	91	119	1
184	250	303	304	14	94	1
185	251	304	305	68	162	1
186	252	306	303	52	323	2
187	253	307	308	15	0	0
188	254	309	310	94	0	0
189	255	311	312	76	1012	6
190	256	312	313	73	646	4
191	257	312	314	15	1709	11
192	258	315	316	83	1182	4
193	259	315	317	24	527	3
194	260	318	319	17	323	2
195	261	318	320	26	2244	2
196	262	321	322	194	204	1
197	263	323	324	11	0	0
198	264	324	325	75	647	3
199	265	325	326	76	204	1
200	266	326	327	16	0	0
201	267	328	325	65	969	6
202	268	329	330	48	0	0
203	269	330	331	59	442	3
204	270	331	332	57	323	2
205	271	327	333	71	604	4
206	272	326	334	80	1012	6
207	273	335	336	55	0	0
208	274	337	338	461	0	0
209	275	337	339	389	0	0
210	276	340	341	989	0	0
211	277	340	342	539	162	1
212	279	343	344	105	986	5
213	280	343	345	11	0	0
214	281	346	347	34	527	3
215	282	348	349	39	162	1
216	284	350	351	398	0	0
217	285	352	353	280	162	1
218	286	354	345	86	647	3
219	287	345	353	161	808	5
220	288	355	356	132	986	5
221	289	348	346	89	969	6
222	290	346	357	58	527	3
223	292	358	359	100	578	4
224	293	360	361	118	324	1
225	294	362	363	45	442	3
226	295	363	364	26	0	0
227	296	365	366	51	647	3
228	297	366	367	83	366	2
229	298	368	369	464	0	0
230	299	366	370	119	969	6
231	301	371	372	399	340	1
232	305	373	374	11	0	0
233	306	375	376	440	162	1
234	307	377	378	339	162	1
235	308	376	377	186	0	0
236	309	379	380	171	0	0
237	310	381	382	403	485	3
238	311	382	383	774	621	4
239	313	384	385	67	162	1
240	314	386	387	464	0	0
241	316	388	389	19	162	1
242	317	390	391	28	255	2
243	319	392	393	80	850	5
244	320	393	394	27	204	1
245	321	395	396	49	119	1
246	322	397	398	42	162	1
247	323	398	399	112	1513	8
248	324	400	401	21	162	1
249	325	401	402	55	485	3
250	326	403	404	28	0	0
251	328	405	406	66	0	0
252	329	407	408	72	1275	5
253	330	409	410	751	0	0
254	331	411	361	8	0	0
255	332	412	413	298	0	0
256	333	414	415	145	255	2
257	334	416	417	426	162	1
258	335	418	419	461	162	1
259	336	420	421	76	0	0
260	341	422	423	49	485	3
261	342	424	425	86	1012	6
262	343	426	427	83	808	5
263	345	428	429	61	485	3
264	346	430	431	90	366	2
265	347	432	364	63	8016	7
266	349	433	434	66	162	1
267	350	435	436	49	323	2
268	351	436	437	57	0	0
269	353	438	439	54	689	4
270	354	440	441	90	1293	7
271	355	442	443	48	969	6
272	356	444	445	93	646	4
273	357	446	447	596	0	0
274	358	448	449	1023	94	1
275	359	450	451	67	689	4
276	360	452	453	16	0	0
277	361	454	373	1108	323	2
278	362	455	456	89	1335	8
279	363	457	455	76	850	5
280	364	458	459	66	689	4
281	365	460	461	73	281	2
282	366	462	463	117	1581	9
283	367	464	447	706	817	2
284	368	383	465	105	187	2
285	369	466	467	361	162	1
286	370	468	469	226	94	1
287	371	470	471	198	323	2
288	372	472	473	209	0	0
289	374	474	475	414	485	3
290	375	452	454	185	0	0
291	376	476	477	91	162	1
292	378	385	475	211	0	0
293	379	475	478	122	0	0
294	381	452	444	77	646	4
295	382	451	372	111	808	5
296	383	471	466	137	0	0
297	385	468	472	102	0	0
298	386	472	448	351	162	1
299	387	479	477	122	485	3
300	388	463	476	8	0	0
301	389	476	381	147	808	5
302	390	477	381	164	1054	6
303	391	479	480	441	646	4
304	393	481	482	831	0	0
305	394	481	483	1028	323	2
306	395	484	485	398	340	1
307	396	486	472	309	162	1
308	397	487	488	119	646	4
309	398	489	487	54	689	4
310	402	490	491	182	162	1
311	404	482	492	236	0	0
312	405	379	493	140	162	1
313	406	378	494	78	94	1
314	407	380	495	119	162	1
315	408	378	496	113	0	0
316	409	496	497	104	162	1
317	410	377	498	131	0	0
318	412	499	500	160	162	1
319	413	499	501	163	0	0
320	414	501	502	506	0	0
321	415	473	503	214	0	0
322	416	504	473	161	408	1
323	417	505	506	114	162	1
324	418	375	507	106	0	0
325	419	508	446	172	0	0
326	420	508	509	40	0	0
327	421	448	510	204	0	0
328	422	510	486	157	0	0
329	423	511	510	108	94	1
330	424	474	512	123	323	2
331	425	463	513	288	485	3
332	426	513	375	492	0	0
333	427	514	513	78	162	1
334	428	382	515	68	204	1
335	431	465	508	185	162	1
336	432	465	516	92	162	1
337	433	447	517	155	162	1
338	434	517	518	294	323	2
339	435	517	519	838	808	5
340	436	519	520	536	1165	5
341	437	519	521	42	0	0
342	438	485	371	83	0	0
343	439	522	523	38	0	0
344	440	523	524	38	0	0
345	441	524	525	58	204	1
346	442	526	527	15	366	2
347	443	528	529	64	901	6
348	444	529	367	2	0	0
349	445	530	531	32	0	0
350	446	531	532	68	434	2
351	447	332	533	22	323	2
352	448	534	535	70	162	1
353	449	527	536	33	808	5
354	450	537	538	30	1292	8
355	453	539	540	30	2244	2
356	457	541	542	79	944	5
357	458	543	544	27	485	3
358	459	545	546	259	94	1
