ProblemType:	CARP
NumberNodes:	1140
NumberEdges:	1421
DepotNodeNumber:	417
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
START
0	18	0	1	13	0	0
1	46	4	5	296	0	0
2	49	6	4	13	0	0
3	52	4	7	424	0	0
4	123	12	13	16	0	0
5	158	15	16	664	81	1
6	303	22	23	153	81	1
7	305	24	25	11	0	0
8	310	26	27	403	0	0
9	311	27	28	774	81	1
10	334	32	33	426	0	0
11	361	34	24	1108	81	1
12	376	36	37	91	0	0
13	387	38	37	122	0	0
14	389	36	26	147	0	0
15	390	37	26	164	0	0
16	420	39	40	40	0	0
17	428	27	41	68	161	2
18	435	42	43	838	81	1
19	574	48	49	649	81	1
20	767	53	54	286	0	0
21	794	56	57	289	0	0
22	843	62	56	114	0	0
23	885	25	67	300	81	1
24	899	40	68	66	81	1
25	914	69	71	130	0	0
26	1017	74	75	55	0	0
27	1018	74	76	40	81	1
28	1019	77	75	10	0	0
29	1020	77	78	33	81	1
30	1023	79	80	958	81	1
31	1028	82	83	220	0	0
32	1029	84	82	335	0	0
33	1030	84	81	201	0	0
34	1183	61	5	164	0	0
35	1185	5	88	13	0	0
36	1186	88	6	297	0	0
37	1291	91	92	27	0	0
38	1481	93	95	276	0	0
39	1482	95	50	66	0	0
40	1561	97	98	51	0	0
41	1562	98	99	101	161	2
42	1577	101	71	161	0	0
43	1579	101	69	75	0	0
44	1617	103	104	106	0	0
45	1686	106	105	578	0	0
46	1961	113	114	642	81	1
47	2084	121	6	424	0	0
48	2085	88	61	163	0	0
49	2086	7	121	13	0	0
50	2088	122	7	564	0	0
51	2089	123	121	557	0	0
52	2095	124	125	175	0	0
53	2232	122	1	198	0	0
54	2240	0	123	196	0	0
55	2253	65	128	176	0	0
56	2254	128	64	13	0	0
57	2385	127	131	125	0	0
58	2386	131	128	430	0	0
59	2510	131	136	13	0	0
60	2511	136	64	426	0	0
61	2512	136	127	126	0	0
62	2657	137	89	366	0	0
63	2674	138	139	88	0	0
64	2676	140	138	37	0	0
65	2760	141	142	22	0	0
66	2766	143	144	36	0	0
67	2783	144	141	38	0	0
68	3093	146	147	746	0	0
69	3156	126	148	582	81	1
70	3184	116	0	181	0	0
71	3189	123	122	15	0	0
72	3223	151	152	442	81	1
73	3320	156	120	143	81	1
74	3367	157	158	454	81	1
75	3441	161	162	102	323	4
76	3456	163	164	70	81	1
77	3459	166	165	182	81	1
78	3460	167	168	180	0	0
79	3463	168	165	340	323	4
80	3465	134	169	674	0	0
81	3467	170	171	63	81	1
82	3468	170	172	56	81	1
83	3580	54	174	205	0	0
84	3677	179	180	701	0	0
85	3679	181	81	1233	81	1
86	3826	133	182	159	81	1
87	3857	186	187	587	81	1
88	3967	193	135	251	0	0
89	3968	194	143	1106	0	0
90	4026	195	196	22	0	0
91	4119	141	198	375	0	0
92	4382	139	140	96	0	0
93	4448	200	176	65	0	0
94	4591	80	84	792	0	0
95	4795	206	207	291	161	2
96	4932	212	213	945	161	2
97	4950	214	153	158	0	0
98	4951	215	153	66	81	1
99	4952	216	154	50	81	1
100	5027	125	217	42	81	1
101	5044	218	219	176	161	2
102	5135	161	226	70	161	2
103	5137	227	228	117	81	1
104	5138	229	230	322	161	2
105	5144	231	232	66	81	1
106	5152	233	234	73	204	2
107	5228	220	194	29	0	0
108	5229	235	236	27	0	0
109	5231	237	238	1113	140	2
110	5257	239	192	37	0	0
111	5284	241	240	121	0	0
112	5291	220	235	26	0	0
113	5428	245	246	62	0	0
114	5462	248	249	118	0	0
115	5486	250	251	86	81	1
116	5488	252	212	327	0	0
117	5492	13	253	639	81	1
118	5536	151	216	236	0	0
119	5575	256	112	124	0	0
120	5576	138	256	92	0	0
121	5589	257	258	433	1028	13
122	5610	259	252	248	81	1
123	5626	260	211	684	0	0
124	5627	260	218	85	0	0
125	5669	261	262	90	0	0
126	5933	18	265	81	81	1
127	6330	269	270	32	0	0
128	6331	271	272	142	0	0
129	6336	273	268	26	0	0
130	6337	274	270	201	0	0
131	6338	275	20	1890	0	0
132	6339	276	277	40	0	0
133	6340	278	279	329	0	0
134	6345	188	97	530	0	0
135	6346	97	280	9	0	0
136	6350	283	284	147	484	6
137	6360	285	286	361	81	1
138	6365	287	286	129	81	1
139	6409	288	289	193	0	0
140	6412	290	288	456	0	0
141	6469	292	293	61	161	2
142	6506	294	295	182	81	1
143	6555	297	298	70	161	2
144	6575	163	299	891	0	0
145	6579	300	288	379	0	0
146	6582	159	124	82	0	0
147	6610	135	267	205	0	0
148	6634	29	304	72	81	1
149	6671	306	307	212	81	1
150	6713	308	309	448	654	2
151	6728	310	311	81	81	1
152	6747	3	170	609	81	1
153	6754	312	33	453	0	0
154	6764	314	233	178	0	0
155	6765	314	315	222	242	3
156	6766	316	315	156	0	0
157	6767	317	316	16	0	0
158	6771	318	319	128	81	1
159	6774	320	317	255	161	2
160	6781	322	323	111	161	2
161	6782	323	299	259	0	0
162	6784	31	291	251	0	0
163	6801	297	324	76	0	0
164	6803	163	160	305	0	0
165	6808	296	181	381	0	0
166	6824	305	326	271	81	1
167	6825	327	328	544	81	1
168	6826	185	328	283	0	0
169	6843	291	329	794	81	1
170	6848	294	269	893	0	0
171	6849	274	269	79	0	0
172	6869	115	147	788	0	0
173	6884	276	271	202	0	0
174	6886	272	330	23	0	0
175	6887	330	277	90	161	2
176	6888	277	331	497	81	1
177	6894	99	332	264	888	11
178	6895	332	333	87	272	2
179	6896	283	334	154	404	5
180	6897	335	334	71	161	2
181	6898	334	336	111	323	4
182	6899	337	338	185	484	6
183	6900	337	332	58	0	0
184	6901	281	337	64	81	1
185	6902	282	283	262	463	6
186	6924	312	222	414	0	0
187	6925	340	296	155	0	0
188	6943	169	341	444	81	1
189	7082	342	213	583	0	0
190	7225	344	345	20	0	0
191	7226	345	346	20	0	0
192	7227	346	347	19	0	0
193	7228	347	344	14	0	0
194	7234	102	348	17	0	0
195	7235	348	302	33	0	0
196	7238	242	349	16	0	0
197	7284	214	351	217	161	2
198	7296	352	59	255	59	1
199	7318	130	32	63	0	0
200	7403	1	116	179	0	0
201	7439	353	354	24	0	0
